Score,Flips left,Heads,Tails,Action,Reward
336,355, 0, 0, 2, 15
336,354, 0, 1, 0, -1
336,353, 1, 1, 0, -1
336,352, 1, 2, 0, -1
336,351, 2, 2, 0, -1
336,350, 3, 2, 0, -1
336,349, 3, 3, 0, -1
336,348, 3, 4, 0, -1
337,363, 0, 0, 2, 15
337,362, 0, 1, 0, -1
337,361, 0, 2, 0, -1
338,376, 0, 0, 2, 15
338,375, 1, 0, 0, -1
338,374, 2, 0, 0, -1
338,373, 3, 0, 0, -1
339,388, 0, 0, 3, 15
339,387, 1, 0, 0, -1
339,386, 2, 0, 0, -1
339,385, 3, 0, 0, -1
339,355, 0, 0, 3,-30
339,354, 1, 0, 0, -1
339,353, 2, 0, 0, -1
339,352, 3, 0, 0, -1
340,367, 0, 0, 3, 15
340,366, 1, 0, 0, -1
340,365, 1, 1, 0, -1
340,364, 2, 1, 0, -1
340,363, 3, 1, 0, -1
340,362, 4, 1, 0, -1
340,361, 4, 2, 0, -1
340,360, 4, 3, 0, -1
340,359, 4, 4, 0, -1
340,358, 4, 5, 0, -1
341,373, 0, 0, 2, 15
341,372, 1, 0, 0, -1
341,371, 2, 0, 0, -1
341,370, 3, 0, 0, -1
342,385, 0, 0, 3, 15
342,384, 1, 0, 0, -1
342,383, 2, 0, 0, -1
342,382, 2, 1, 0, -1
342,381, 2, 2, 0, -1
342,380, 3, 2, 0, -1
342,379, 4, 2, 0, -1
342,378, 5, 2, 0, -1
342,377, 6, 2, 0, -1
342,376, 6, 3, 0, -1
342,375, 7, 3, 0, -1
342,374, 7, 4, 0, -1
342,373, 7, 5, 0, -1
342,372, 7, 6, 0, -1
342,371, 7, 7, 0, -1
343,386, 0, 0, 2, 15
343,385, 1, 0, 0, -1
343,384, 1, 1, 0, -1
343,383, 2, 1, 0, -1
343,382, 2, 2, 0, -1
343,381, 3, 2, 0, -1
343,380, 4, 2, 0, -1
343,379, 5, 2, 0, -1
343,378, 5, 3, 0, -1
343,377, 5, 4, 0, -1
343,376, 5, 5, 0, -1
344,391, 0, 0, 2, 15
344,390, 0, 1, 0, -1
344,389, 0, 2, 0, -1
345,404, 0, 0, 2, 15
345,403, 0, 1, 0, -1
345,402, 1, 1, 0, -1
345,401, 2, 1, 0, -1
345,400, 3, 1, 0, -1
345,399, 4, 1, 0, -1
345,398, 4, 2, 0, -1
345,397, 4, 3, 0, -1
345,396, 4, 4, 0, -1
345,395, 5, 4, 0, -1
345,394, 6, 4, 0, -1
345,393, 7, 4, 0, -1
345,392, 7, 5, 0, -1
345,391, 8, 5, 0, -1
345,390, 8, 6, 0, -1
345,389, 8, 7, 0, -1
346,404, 0, 0, 2, 15
346,403, 1, 0, 0, -1
346,402, 2, 0, 0, -1
346,401, 2, 1, 0, -1
346,400, 2, 2, 0, -1
346,399, 3, 2, 0, -1
346,398, 3, 3, 0, -1
346,397, 4, 3, 0, -1
346,396, 4, 4, 0, -1
346,395, 5, 4, 0, -1
346,394, 6, 4, 0, -1
346,393, 6, 5, 0, -1
346,392, 7, 5, 0, -1
346,391, 7, 6, 0, -1
346,390, 8, 6, 0, -1
346,389, 9, 6, 0, -1
346,388,10, 6, 0, -1
346,387,11, 6, 0, -1
346,386,12, 6, 0, -1
346,385,13, 6, 0, -1
347,400, 0, 0, 3, 15
347,399, 1, 0, 0, -1
347,398, 2, 0, 0, -1
347,397, 3, 0, 0, -1
348,412, 0, 0, 3, 15
348,411, 0, 1, 0, -1
348,410, 0, 2, 0, -1
349,425, 0, 0, 2, 15
349,424, 0, 1, 0, -1
349,423, 1, 1, 0, -1
349,422, 1, 2, 0, -1
349,421, 2, 2, 0, -1
349,420, 3, 2, 0, -1
349,419, 3, 3, 0, -1
349,418, 4, 3, 0, -1
349,417, 5, 3, 0, -1
349,416, 5, 4, 0, -1
349,415, 6, 4, 0, -1
349,414, 7, 4, 0, -1
349,413, 7, 5, 0, -1
349,412, 8, 5, 0, -1
349,411, 8, 6, 0, -1
349,410, 9, 6, 0, -1
349,409,10, 6, 0, -1
349,408,10, 7, 0, -1
349,407,11, 7, 0, -1
349,406,12, 7, 0, -1
349,405,12, 8, 0, -1
349,404,12, 9, 0, -1
349,403,13, 9, 0, -1
349,402,13,10, 0, -1
350,417, 0, 0, 2, 15
350,416, 0, 1, 0, -1
350,415, 0, 2, 0, -1
350,385, 0, 0, 2,-30
350,384, 0, 1, 0, -1
350,383, 0, 2, 0, -1
351,398, 0, 0, 2, 15
351,397, 1, 0, 0, -1
351,396, 2, 0, 0, -1
351,395, 3, 0, 0, -1
351,365, 0, 0, 3,-30
351,364, 0, 1, 0, -1
351,363, 1, 1, 0, -1
351,362, 2, 1, 0, -1
351,361, 3, 1, 0, -1
351,360, 4, 1, 0, -1
351,359, 5, 1, 0, -1
352,374, 0, 0, 3, 15
352,373, 1, 0, 0, -1
352,372, 1, 1, 0, -1
352,371, 2, 1, 0, -1
352,370, 3, 1, 0, -1
352,369, 3, 2, 0, -1
352,368, 4, 2, 0, -1
352,367, 5, 2, 0, -1
352,366, 6, 2, 0, -1
352,365, 7, 2, 0, -1
352,335, 0, 0, 3,-30
352,334, 0, 1, 0, -1
352,333, 1, 1, 0, -1
352,332, 2, 1, 0, -1
352,331, 2, 2, 0, -1
352,330, 3, 2, 0, -1
352,329, 3, 3, 0, -1
352,328, 3, 4, 0, -1
353,343, 0, 0, 2, 15
353,342, 1, 0, 0, -1
353,341, 2, 0, 0, -1
353,340, 2, 1, 0, -1
353,339, 3, 1, 0, -1
353,338, 3, 2, 0, -1
353,337, 3, 3, 0, -1
353,336, 3, 4, 0, -1
353,306, 0, 0, 2,-30
353,305, 0, 1, 0, -1
353,304, 1, 1, 0, -1
353,303, 2, 1, 0, -1
353,302, 2, 2, 0, -1
353,301, 3, 2, 0, -1
353,300, 4, 2, 0, -1
353,299, 4, 3, 0, -1
353,298, 5, 3, 0, -1
353,297, 5, 4, 0, -1
353,296, 6, 4, 0, -1
353,295, 7, 4, 0, -1
353,294, 8, 4, 0, -1
353,293, 9, 4, 0, -1
353,292,10, 4, 0, -1
353,306, 0, 0, 3, 14
354,306, 1, 0, 0,  0
354,305, 1, 1, 0, -1
354,304, 2, 1, 0, -1
354,303, 3, 1, 0, -1
354,302, 4, 1, 0, -1
354,301, 4, 2, 0, -1
354,300, 4, 3, 0, -1
354,299, 5, 3, 0, -1
354,298, 5, 4, 0, -1
354,297, 5, 5, 0, -1
355,312, 0, 0, 2, 15
355,311, 0, 1, 0, -1
355,310, 1, 1, 0, -1
355,309, 2, 1, 0, -1
355,308, 2, 2, 0, -1
355,307, 2, 3, 0, -1
355,306, 3, 3, 0, -1
355,305, 4, 3, 0, -1
355,304, 5, 3, 0, -1
355,303, 6, 3, 0, -1
355,302, 7, 3, 0, -1
355,301, 7, 4, 0, -1
355,300, 8, 4, 0, -1
355,299, 9, 4, 0, -1
355,298,10, 4, 0, -1
356,313, 0, 0, 3, 15
356,312, 1, 0, 0, -1
356,311, 2, 0, 0, -1
356,310, 2, 1, 0, -1
356,309, 3, 1, 0, -1
356,308, 4, 1, 0, -1
356,307, 5, 1, 0, -1
357,322, 0, 0, 3, 15
357,321, 1, 0, 0, -1
357,320, 1, 1, 0, -1
357,319, 1, 2, 0, -1
357,318, 2, 2, 0, -1
357,317, 2, 3, 0, -1
357,316, 2, 4, 0, -1
358,331, 0, 0, 2, 15
358,330, 1, 0, 0, -1
358,329, 1, 1, 0, -1
358,328, 1, 2, 0, -1
358,327, 2, 2, 0, -1
358,326, 3, 2, 0, -1
358,325, 4, 2, 0, -1
358,324, 5, 2, 0, -1
358,323, 6, 2, 0, -1
358,322, 7, 2, 0, -1
358,292, 0, 0, 3,-30
358,291, 1, 0, 0, -1
358,290, 1, 1, 0, -1
358,289, 1, 2, 0, -1
358,288, 2, 2, 0, -1
358,287, 2, 3, 0, -1
358,286, 3, 3, 0, -1
358,285, 4, 3, 0, -1
358,284, 4, 4, 0, -1
358,283, 4, 5, 0, -1
359,298, 0, 0, 2, 15
359,297, 0, 1, 0, -1
359,296, 0, 2, 0, -1
360,311, 0, 0, 2, 15
360,310, 1, 0, 0, -1
360,309, 2, 0, 0, -1
360,308, 3, 0, 0, -1
361,323, 0, 0, 3, 15
361,322, 1, 0, 0, -1
361,321, 2, 0, 0, -1
361,320, 3, 0, 0, -1
362,335, 0, 0, 3, 15
362,334, 0, 1, 0, -1
362,333, 0, 2, 0, -1
362,303, 0, 0, 2,-30
362,302, 1, 0, 0, -1
362,301, 2, 0, 0, -1
362,300, 3, 0, 0, -1
362,270, 0, 0, 3,-30
362,269, 1, 0, 0, -1
362,268, 1, 1, 0, -1
362,267, 1, 2, 0, -1
362,266, 1, 3, 0, -1
362,236, 0, 0, 2,-30
362,235, 1, 0, 0, -1
362,234, 2, 0, 0, -1
362,233, 3, 0, 0, -1
362,203, 0, 0, 3,-30
362,202, 1, 0, 0, -1
362,201, 1, 1, 0, -1
362,200, 2, 1, 0, -1
362,199, 2, 2, 0, -1
362,198, 2, 3, 0, -1
362,197, 2, 4, 0, -1
363,212, 0, 0, 2, 15
363,211, 0, 1, 0, -1
363,210, 1, 1, 0, -1
363,209, 2, 1, 0, -1
363,208, 3, 1, 0, -1
363,207, 3, 2, 0, -1
363,206, 4, 2, 0, -1
363,205, 5, 2, 0, -1
363,204, 6, 2, 0, -1
363,203, 7, 2, 0, -1
363,173, 0, 0, 3,-30
363,172, 1, 0, 0, -1
363,171, 2, 0, 0, -1
363,170, 3, 0, 0, -1
363,140, 0, 0, 3,-30
363,139, 1, 0, 0, -1
363,138, 2, 0, 0, -1
363,137, 3, 0, 0, -1
363,107, 0, 0, 3,-30
363,106, 0, 1, 0, -1
363,105, 0, 2, 0, -1
364,120, 0, 0, 2, 15
364,119, 0, 1, 0, -1
364,118, 1, 1, 0, -1
364,117, 2, 1, 0, -1
364,116, 3, 1, 0, -1
364,115, 4, 1, 0, -1
364,114, 5, 1, 0, -1
365,129, 0, 0, 3, 15
365,128, 0, 1, 0, -1
365,127, 1, 1, 0, -1
365,126, 1, 2, 0, -1
365,125, 1, 3, 0, -1
366,140, 0, 0, 2, 15
366,139, 1, 0, 0, -1
366,138, 1, 1, 0, -1
366,137, 1, 2, 0, -1
366,136, 2, 2, 0, -1
366,135, 2, 3, 0, -1
366,134, 3, 3, 0, -1
366,133, 4, 3, 0, -1
366,132, 5, 3, 0, -1
366,131, 6, 3, 0, -1
366,130, 7, 3, 0, -1
366,129, 7, 4, 0, -1
366,128, 8, 4, 0, -1
366,127, 8, 5, 0, -1
366,126, 9, 5, 0, -1
366,125,10, 5, 0, -1
366,124,11, 5, 0, -1
366,123,12, 5, 0, -1
367,138, 0, 0, 3, 15
367,137, 0, 1, 0, -1
367,136, 0, 2, 0, -1
368,151, 0, 0, 2, 15
368,150, 0, 1, 0, -1
368,149, 0, 2, 0, -1
369,164, 0, 0, 2, 15
369,163, 0, 1, 0, -1
369,162, 0, 2, 0, -1
369,132, 0, 0, 2,-30
369,131, 1, 0, 0, -1
369,130, 2, 0, 0, -1
369,129, 3, 0, 0, -1
370,144, 0, 0, 3, 15
370,143, 1, 0, 0, -1
370,142, 2, 0, 0, -1
370,141, 3, 0, 0, -1
370,111, 0, 0, 3,-30
370,110, 0, 1, 0, -1
370,109, 0, 2, 0, -1
371,124, 0, 0, 2, 15
371,123, 0, 1, 0, -1
371,122, 1, 1, 0, -1
371,121, 1, 2, 0, -1
371,120, 2, 2, 0, -1
371,119, 3, 2, 0, -1
371,118, 4, 2, 0, -1
371,117, 5, 2, 0, -1
371,116, 6, 2, 0, -1
371,115, 7, 2, 0, -1
371, 85, 0, 0, 3,-30
371, 84, 1, 0, 0, -1
371, 83, 2, 0, 0, -1
371, 82, 3, 0, 0, -1
372, 97, 0, 0, 3, 15
372, 96, 0, 1, 0, -1
372, 95, 0, 2, 0, -1
372, 65, 0, 0, 2,-30
372, 64, 1, 0, 0, -1
372, 63, 2, 0, 0, -1
372, 62, 3, 0, 0, -1
373, 77, 0, 0, 3, 15
373, 76, 1, 0, 0, -1
373, 75, 2, 0, 0, -1
373, 74, 3, 0, 0, -1
374, 89, 0, 0, 3, 15
374, 88, 1, 0, 0, -1
374, 87, 1, 1, 0, -1
374, 86, 1, 2, 0, -1
374, 85, 1, 3, 0, -1
375,100, 0, 0, 2, 15
375, 99, 1, 0, 0, -1
375, 98, 1, 1, 0, -1
375, 97, 2, 1, 0, -1
375, 96, 3, 1, 0, -1
375, 95, 4, 1, 0, -1
375, 94, 5, 1, 0, -1
375, 64, 0, 0, 3,-30
375, 63, 1, 0, 0, -1
375, 62, 2, 0, 0, -1
375, 61, 2, 1, 0, -1
375, 60, 2, 2, 0, -1
375, 59, 2, 3, 0, -1
375, 58, 3, 3, 0, -1
375, 57, 4, 3, 0, -1
375, 56, 4, 4, 0, -1
375, 55, 5, 4, 0, -1
375, 54, 6, 4, 0, -1
375, 53, 7, 4, 0, -1
375, 52, 8, 4, 0, -1
375, 51, 8, 5, 0, -1
375, 50, 8, 6, 0, -1
375, 49, 8, 7, 0, -1
376, 64, 0, 0, 2, 15
376, 63, 0, 1, 0, -1
376, 62, 0, 2, 0, -1
377, 77, 0, 0, 2, 15
377, 76, 1, 0, 0, -1
377, 75, 1, 1, 0, -1
377, 74, 2, 1, 0, -1
377, 73, 3, 1, 0, -1
377, 72, 4, 1, 0, -1
377, 71, 4, 2, 0, -1
377, 70, 4, 3, 0, -1
377, 69, 4, 4, 0, -1
377, 68, 5, 4, 0, -1
377, 67, 5, 5, 0, -1
378, 82, 0, 0, 2, 15
378, 81, 1, 0, 0, -1
378, 80, 2, 0, 0, -1
378, 79, 3, 0, 0, -1
379, 94, 0, 0, 3, 15
379, 93, 1, 0, 0, -1
379, 92, 1, 1, 0, -1
379, 91, 2, 1, 0, -1
379, 90, 3, 1, 0, -1
379, 89, 3, 2, 0, -1
379, 88, 3, 3, 0, -1
379, 87, 4, 3, 0, -1
379, 86, 5, 3, 0, -1
379, 85, 5, 4, 0, -1
379, 84, 6, 4, 0, -1
379, 83, 7, 4, 0, -1
379, 82, 7, 5, 0, -1
379, 81, 8, 5, 0, -1
379, 80, 9, 5, 0, -1
379, 79,10, 5, 0, -1
379, 78,10, 6, 0, -1
379, 77,11, 6, 0, -1
379, 76,11, 7, 0, -1
379, 75,12, 7, 0, -1
379, 74,13, 7, 0, -1
379, 73,14, 7, 0, -1
379, 72,15, 7, 0, -1
379, 42, 0, 0, 3,-30
379, 41, 1, 0, 0, -1
379, 40, 1, 1, 0, -1
379, 39, 2, 1, 0, -1
379, 38, 3, 1, 0, -1
379, 37, 3, 2, 0, -1
379, 36, 4, 2, 0, -1
379, 35, 4, 3, 0, -1
379, 34, 4, 4, 0, -1
379, 33, 4, 5, 0, -1
379,  3, 0, 0, 2,-30
379,  2, 0, 1, 0, -1
379,  1, 0, 2, 0, -1
380, 16, 0, 0, 2, 15
380, 15, 1, 0, 0, -1
380, 14, 1, 1, 0, -1
380, 13, 1, 2, 0, -1
380, 12, 1, 3, 0, -1
381, 27, 0, 0, 2, 15
381, 26, 1, 0, 0, -1
381, 25, 2, 0, 0, -1
381, 24, 3, 0, 0, -1
382, 39, 0, 0, 3, 15
382, 38, 1, 0, 0, -1
382, 37, 2, 0, 0, -1
382, 36, 3, 0, 0, -1
383, 51, 0, 0, 3, 15
383, 50, 1, 0, 0, -1
383, 49, 1, 1, 0, -1
383, 48, 2, 1, 0, -1
383, 47, 3, 1, 0, -1
383, 46, 4, 1, 0, -1
383, 45, 4, 2, 0, -1
383, 44, 5, 2, 0, -1
383, 43, 5, 3, 0, -1
383, 42, 6, 3, 0, -1
383, 41, 7, 3, 0, -1
383, 40, 8, 3, 0, -1
383, 10, 0, 0, 3,-30
383,  9, 1, 0, 0, -1
383,  8, 2, 0, 0, -1
383,  7, 3, 0, 0, -1
384, 22, 0, 0, 3, 15
384, 21, 1, 0, 0, -1
384, 20, 1, 1, 0, -1
384, 19, 2, 1, 0, -1
384, 18, 3, 1, 0, -1
384, 17, 4, 1, 0, -1
384, 16, 5, 1, 0, -1
385, 31, 0, 0, 3, 15
385, 30, 0, 1, 0, -1
385, 29, 1, 1, 0, -1
385, 28, 2, 1, 0, -1
385, 27, 3, 1, 0, -1
385, 26, 3, 2, 0, -1
385, 25, 4, 2, 0, -1
385, 24, 5, 2, 0, -1
385, 23, 5, 3, 0, -1
385, 22, 5, 4, 0, -1
385, 21, 6, 4, 0, -1
385, 20, 6, 5, 0, -1
385, 19, 7, 5, 0, -1
385, 18, 7, 6, 0, -1
385, 17, 7, 7, 0, -1
386, 32, 0, 0, 2, 15
386, 31, 1, 0, 0, -1
386, 30, 2, 0, 0, -1
386, 29, 3, 0, 0, -1
386,  1, 0, 0, 3,-28
